Date	WOUT                         99-100          001 100	WFLOWOUT                     99-100          001 100	TRUNOFF                                      001    	TFLOWOUT                                     001    	TSTOREMI                                     001    	TSTOREMA                                     001    	PRECIRA                                      001    	CCET                                         001    	SFLOW                        99-100          001 100	SFLOWOUT                     99-100          001 100	TSOUT                                        001    	TSRUN                                        001    	TPAM                                         001    	TCAM                                         001    	TADMI                                        001    	TADMA                                        001    	TDEG                                         001    	TUPT                                         001    	
190806131200	-9.13709E-02	0.00000E+00	0.00000E+00	6.53185E+02	5.12984E+02	0.00000E+00	4.05046E+03	3.47198E+03	-2.27539E-05	0.00000E+00	1.61041E-06	0.00000E+00	4.42360E+00	0.00000E+00	4.05769E+01	1.13647E+00	6.30379E+02	2.34846E+01	
190806141200	-9.30460E-02	0.00000E+00	0.00000E+00	6.51399E+02	5.11880E+02	0.00000E+00	4.05046E+03	3.47487E+03	-2.30033E-05	0.00000E+00	1.67007E-06	0.00000E+00	4.38107E+00	0.00000E+00	4.02374E+01	1.12835E+00	6.30768E+02	2.34861E+01	
190806151200	-9.42549E-02	0.00000E+00	0.00000E+00	6.49558E+02	5.10899E+02	0.00000E+00	4.05046E+03	3.47770E+03	-2.31318E-05	0.00000E+00	1.73222E-06	0.00000E+00	4.33842E+00	0.00000E+00	3.98953E+01	1.12012E+00	6.31159E+02	2.34876E+01	
190806161200	-9.41168E-02	0.00000E+00	0.00000E+00	6.47664E+02	5.10594E+02	0.00000E+00	4.05046E+03	3.47989E+03	-2.29287E-05	0.00000E+00	1.79685E-06	0.00000E+00	4.30063E+00	0.00000E+00	3.95884E+01	1.11254E+00	6.31511E+02	2.34887E+01	
190806171200	-9.18317E-02	0.00000E+00	0.00000E+00	6.45720E+02	5.10335E+02	0.00000E+00	4.05046E+03	3.48210E+03	-2.22105E-05	0.00000E+00	1.86389E-06	0.00000E+00	4.26747E+00	0.00000E+00	3.93205E+01	1.10582E+00	6.31817E+02	2.34898E+01	
190806181200	-9.24618E-02	0.00000E+00	0.00000E+00	6.43734E+02	5.09766E+02	0.00000E+00	4.05046E+03	3.48465E+03	-2.22035E-05	0.00000E+00	1.93318E-06	0.00000E+00	4.23375E+00	0.00000E+00	3.90499E+01	1.09911E+00	6.32127E+02	2.34911E+01	
190806191200	-9.25470E-02	0.00000E+00	0.00000E+00	6.41715E+02	5.09425E+02	0.00000E+00	4.05046E+03	3.48701E+03	-2.20641E-05	0.00000E+00	2.00442E-06	0.00000E+00	4.19997E+00	0.00000E+00	3.87768E+01	1.09236E+00	6.32439E+02	2.34923E+01	
190806201200	-9.16247E-02	0.00000E+00	0.00000E+00	6.39667E+02	5.09543E+02	0.00000E+00	4.05046E+03	3.48894E+03	-2.16872E-05	0.00000E+00	2.07747E-06	0.00000E+00	4.16762E+00	0.00000E+00	3.85120E+01	1.08580E+00	6.32742E+02	2.34933E+01	
190806211200	-8.89263E-02	0.00000E+00	0.00000E+00	6.37596E+02	5.09961E+02	0.00000E+00	4.05046E+03	3.49059E+03	-2.08998E-05	0.00000E+00	2.15219E-06	0.00000E+00	4.13423E+00	0.00000E+00	3.82367E+01	1.07904E+00	6.33057E+02	2.34941E+01	
190806221200	-8.68670E-02	0.00000E+00	0.00000E+00	6.35507E+02	5.10333E+02	0.00000E+00	4.05046E+03	3.49231E+03	-2.02758E-05	0.00000E+00	2.22840E-06	0.00000E+00	4.09676E+00	0.00000E+00	3.79272E+01	1.07160E+00	6.33410E+02	2.34950E+01	
190806231200	-8.54391E-02	0.00000E+00	0.00000E+00	6.33409E+02	5.10606E+02	0.00000E+00	4.05046E+03	3.49414E+03	-1.98091E-05	0.00000E+00	2.30582E-06	0.00000E+00	4.05529E+00	0.00000E+00	3.75846E+01	1.06343E+00	6.33802E+02	2.34959E+01	
190806241200	-8.51447E-02	0.00000E+00	0.00000E+00	6.31309E+02	5.10662E+02	0.00000E+00	4.05046E+03	3.49618E+03	-1.96112E-05	0.00000E+00	2.38415E-06	0.00000E+00	4.01059E+00	0.00000E+00	3.72155E+01	1.05465E+00	6.34223E+02	2.34970E+01	
190806251200	-8.59137E-02	0.00000E+00	0.00000E+00	6.29212E+02	5.10464E+02	0.00000E+00	4.05046E+03	3.49848E+03	-1.96589E-05	0.00000E+00	2.46316E-06	0.00000E+00	3.96243E+00	0.00000E+00	3.68181E+01	1.04523E+00	6.34677E+02	2.34981E+01	
190806261200	-8.74770E-02	0.00000E+00	0.00000E+00	6.27122E+02	5.10108E+02	0.00000E+00	4.05046E+03	3.50092E+03	-1.98845E-05	0.00000E+00	2.54277E-06	0.00000E+00	3.91157E+00	0.00000E+00	3.63978E+01	1.03526E+00	6.35157E+02	2.34993E+01	
190806271200	-8.88610E-02	0.00000E+00	0.00000E+00	6.25036E+02	5.09774E+02	0.00000E+00	4.05046E+03	3.50334E+03	-2.00641E-05	0.00000E+00	2.62304E-06	0.00000E+00	3.85989E+00	0.00000E+00	3.59690E+01	1.02502E+00	6.35646E+02	2.35006E+01	
190806281200	-8.99258E-02	0.00000E+00	0.00000E+00	6.22950E+02	5.09383E+02	0.00000E+00	4.05046E+03	3.50582E+03	-2.01674E-05	0.00000E+00	2.70411E-06	0.00000E+00	3.80714E+00	0.00000E+00	3.55304E+01	1.01453E+00	6.36147E+02	2.35018E+01	
190806291200	-9.12864E-02	0.00000E+00	0.00000E+00	6.20860E+02	5.08916E+02	0.00000E+00	4.05046E+03	3.50838E+03	-2.03329E-05	0.00000E+00	2.78612E-06	0.00000E+00	3.75377E+00	0.00000E+00	3.50858E+01	1.00385E+00	6.36654E+02	2.35030E+01	
190806301200	-9.21884E-02	0.00000E+00	0.00000E+00	6.18762E+02	5.08599E+02	0.00000E+00	4.05046E+03	3.51079E+03	-2.03921E-05	0.00000E+00	2.86922E-06	0.00000E+00	3.70048E+00	0.00000E+00	3.46396E+01	9.93097E-01	6.37164E+02	2.35042E+01	
190807011200	-9.22797E-02	0.00000E+00	0.00000E+00	6.16653E+02	5.08386E+02	0.00000E+00	4.05046E+03	3.51311E+03	-2.02709E-05	0.00000E+00	2.95352E-06	0.00000E+00	3.64709E+00	0.00000E+00	3.41911E+01	9.82258E-01	6.37675E+02	2.35053E+01	
190807021200	-9.04868E-02	0.00000E+00	0.00000E+00	6.14549E+02	5.16940E+02	1.20875E-03	4.06164E+03	3.51645E+03	-1.97413E-05	0.00000E+00	3.03843E-06	0.00000E+00	4.05434E+00	6.52861E-05	3.32716E+01	9.70348E-01	6.38195E+02	2.35105E+01	
190807031200	-8.22804E-02	0.00000E+00	0.00000E+00	6.12415E+02	5.19068E+02	0.00000E+00	4.06503E+03	3.52076E+03	-1.78348E-05	0.00000E+00	3.12528E-06	0.00000E+00	3.99442E+00	0.00000E+00	3.27517E+01	9.58764E-01	6.38744E+02	2.35533E+01	
190807041200	-7.47646E-02	0.00000E+00	0.00000E+00	6.10277E+02	5.19086E+02	0.00000E+00	4.06740E+03	3.52492E+03	-1.61139E-05	0.00000E+00	3.21305E-06	0.00000E+00	3.81424E+00	0.00000E+00	3.23609E+01	9.47953E-01	6.39265E+02	2.36139E+01	
190807051200	-6.85619E-02	0.00000E+00	0.00000E+00	6.08151E+02	5.18450E+02	0.00000E+00	4.06786E+03	3.52888E+03	-1.47036E-05	0.00000E+00	3.30108E-06	0.00000E+00	3.61391E+00	0.00000E+00	3.20057E+01	9.37604E-01	6.39755E+02	2.36893E+01	
190807061200	-6.63567E-02	0.00000E+00	0.00000E+00	6.06044E+02	5.16852E+02	0.00000E+00	4.06786E+03	3.53265E+03	-1.41656E-05	0.00000E+00	3.38900E-06	0.00000E+00	3.42588E+00	0.00000E+00	3.16745E+01	9.27770E-01	6.40210E+02	2.37625E+01	
190807071200	-6.98687E-02	0.00000E+00	0.00000E+00	6.04004E+02	5.16329E+02	0.00000E+00	4.06786E+03	3.53522E+03	-1.48450E-05	0.00000E+00	3.47484E-06	0.00000E+00	3.35473E+00	0.00000E+00	3.13144E+01	9.18414E-01	6.40637E+02	2.37765E+01	
190807081200	-7.22389E-02	0.00000E+00	0.00000E+00	6.02020E+02	5.16442E+02	0.00000E+00	4.06786E+03	3.53709E+03	-1.52680E-05	0.00000E+00	3.55898E-06	0.00000E+00	3.31354E+00	0.00000E+00	3.09843E+01	9.09922E-01	6.41016E+02	2.37776E+01	
190807091200	-7.25093E-02	0.00000E+00	0.00000E+00	6.00097E+02	5.16818E+02	0.00000E+00	4.06806E+03	3.53880E+03	-1.52425E-05	0.00000E+00	3.64120E-06	0.00000E+00	3.27874E+00	0.00000E+00	3.07009E+01	9.02506E-01	6.41341E+02	2.37784E+01	
190807101200	-7.21635E-02	0.00000E+00	0.00000E+00	5.98177E+02	5.17081E+02	0.00000E+00	4.06806E+03	3.54049E+03	-1.50853E-05	0.00000E+00	3.72373E-06	0.00000E+00	3.24685E+00	0.00000E+00	3.04408E+01	8.95664E-01	6.41638E+02	2.37792E+01	
190807111200	-7.28690E-02	0.00000E+00	0.00000E+00	5.96297E+02	5.17014E+02	0.00000E+00	4.06806E+03	3.54244E+03	-1.51485E-05	0.00000E+00	3.80514E-06	0.00000E+00	3.21593E+00	0.00000E+00	3.01901E+01	8.89160E-01	6.41925E+02	2.37802E+01	
190807121200	-7.27020E-02	0.00000E+00	0.00000E+00	5.94451E+02	5.17796E+02	0.00000E+00	4.07040E+03	3.54466E+03	-1.50277E-05	0.00000E+00	3.88559E-06	0.00000E+00	3.18333E+00	0.00000E+00	2.99172E+01	8.82230E-01	6.42238E+02	2.37807E+01	
190807131200	-6.71260E-02	0.00000E+00	0.00000E+00	5.92595E+02	5.18768E+02	0.00000E+00	4.07046E+03	3.54677E+03	-1.37990E-05	0.00000E+00	3.96695E-06	0.00000E+00	3.15339E+00	0.00000E+00	2.96655E+01	8.75690E-01	6.42525E+02	2.37811E+01	
190807141200	-6.74993E-02	0.00000E+00	0.00000E+00	5.90781E+02	5.18993E+02	0.00000E+00	4.07076E+03	3.54862E+03	-1.38066E-05	0.00000E+00	4.04695E-06	0.00000E+00	3.12354E+00	0.00000E+00	2.94195E+01	8.69336E-01	6.42807E+02	2.37819E+01	
190807151200	-6.60339E-02	0.00000E+00	0.00000E+00	5.88965E+02	5.20002E+02	0.00000E+00	4.07076E+03	3.54949E+03	-1.34355E-05	0.00000E+00	4.12750E-06	0.00000E+00	3.09265E+00	0.00000E+00	2.91570E+01	8.62681E-01	6.43106E+02	2.37823E+01	
190807161200	-5.94683E-02	0.00000E+00	0.00000E+00	5.87202E+02	5.37979E+02	1.12309E-01	4.09006E+03	3.55246E+03	-1.20434E-05	0.00000E+00	4.20614E-06	0.00000E+00	3.77773E+00	3.40137E-03	2.81483E+01	8.05446E-01	6.43484E+02	2.37823E+01	
190807171200	-5.34230E-02	0.00000E+00	0.00000E+00	5.85451E+02	5.55376E+02	1.91104E-01	4.10979E+03	3.55647E+03	-1.07768E-05	0.00000E+00	4.28469E-06	0.00000E+00	4.12495E+00	5.16496E-03	2.74370E+01	7.26695E-01	6.43926E+02	2.37823E+01	
190807181200	-4.84412E-02	0.00000E+00	0.00000E+00	5.83726E+02	5.56698E+02	0.00000E+00	4.11196E+03	3.55923E+03	-9.74036E-06	0.00000E+00	4.36237E-06	0.00000E+00	3.92801E+00	0.00000E+00	2.72977E+01	7.06246E-01	6.44287E+02	2.37823E+01	
190807191200	-4.44305E-02	0.00000E+00	0.00000E+00	5.82071E+02	5.55880E+02	0.00000E+00	4.11196E+03	3.56170E+03	-8.91095E-06	0.00000E+00	4.43737E-06	0.00000E+00	3.75538E+00	0.00000E+00	2.71513E+01	7.00225E-01	6.44612E+02	2.37823E+01	
190807201200	-4.11246E-02	0.00000E+00	0.00000E+00	5.80494E+02	5.67634E+02	1.26699E-01	4.12463E+03	3.56407E+03	-8.22997E-06	0.00000E+00	4.50922E-06	0.00000E+00	4.01197E+00	3.28026E-03	2.65554E+01	7.07943E-01	6.44941E+02	2.37823E+01	
190807211200	-3.82408E-02	0.00000E+00	0.00000E+00	5.78974E+02	5.68480E+02	0.00000E+00	4.12706E+03	3.56730E+03	-7.63722E-06	0.00000E+00	4.57875E-06	0.00000E+00	3.84906E+00	0.00000E+00	2.64008E+01	7.01918E-01	6.45268E+02	2.37823E+01	
190807221200	-3.57068E-02	0.00000E+00	0.00000E+00	5.77520E+02	5.67486E+02	0.00000E+00	4.12706E+03	3.56974E+03	-7.11809E-06	0.00000E+00	4.64553E-06	0.00000E+00	3.69421E+00	0.00000E+00	2.63002E+01	6.96681E-01	6.45528E+02	2.37823E+01	
190807231200	-3.35146E-02	0.00000E+00	0.00000E+00	5.76154E+02	5.67446E+02	0.00000E+00	4.12706E+03	3.57115E+03	-6.67092E-06	0.00000E+00	4.70861E-06	0.00000E+00	3.59745E+00	0.00000E+00	2.61681E+01	6.92024E-01	6.45761E+02	2.37823E+01	
190807241200	-3.15573E-02	0.00000E+00	0.00000E+00	5.74863E+02	5.67781E+02	0.00000E+00	4.12706E+03	3.57211E+03	-6.27228E-06	0.00000E+00	4.76850E-06	0.00000E+00	3.52276E+00	0.00000E+00	2.60081E+01	6.87380E-01	6.46000E+02	2.37823E+01	
190807251200	-2.97926E-02	0.00000E+00	0.00000E+00	5.73644E+02	5.68264E+02	0.00000E+00	4.12706E+03	3.57284E+03	-5.91350E-06	0.00000E+00	4.82526E-06	0.00000E+00	3.45887E+00	0.00000E+00	2.58323E+01	6.82669E-01	6.46245E+02	2.37823E+01	
190807261200	-2.81894E-02	0.00000E+00	0.00000E+00	5.72494E+02	5.68813E+02	0.00000E+00	4.12706E+03	3.57344E+03	-5.58845E-06	0.00000E+00	4.87901E-06	0.00000E+00	3.40279E+00	0.00000E+00	2.56542E+01	6.78034E-01	6.46484E+02	2.37823E+01	
190807271200	-2.67258E-02	0.00000E+00	0.00000E+00	5.71411E+02	5.69389E+02	0.00000E+00	4.12706E+03	3.57395E+03	-5.29273E-06	0.00000E+00	4.92986E-06	0.00000E+00	3.35166E+00	0.00000E+00	2.54721E+01	6.73450E-01	6.46721E+02	2.37823E+01	
190807281200	-2.53841E-02	0.00000E+00	0.00000E+00	5.70390E+02	5.69971E+02	0.00000E+00	4.12706E+03	3.57439E+03	-5.02254E-06	0.00000E+00	4.97798E-06	0.00000E+00	3.30270E+00	0.00000E+00	2.52761E+01	6.68699E-01	6.46971E+02	2.37823E+01	
190807291200	-2.41476E-02	0.00000E+00	0.00000E+00	5.69427E+02	5.70548E+02	0.00000E+00	4.12706E+03	3.57478E+03	-4.77441E-06	0.00000E+00	5.02349E-06	0.00000E+00	3.25652E+00	0.00000E+00	2.50771E+01	6.63915E-01	6.47221E+02	2.37823E+01	
190807301200	-2.29959E-02	0.00000E+00	0.00000E+00	5.68520E+02	5.71108E+02	0.00000E+00	4.12706E+03	3.57512E+03	-4.54422E-06	0.00000E+00	5.06657E-06	0.00000E+00	3.21356E+00	0.00000E+00	2.48839E+01	6.59279E-01	6.47462E+02	2.37823E+01	
190807311200	-2.19030E-02	0.00000E+00	0.00000E+00	5.67663E+02	5.71648E+02	0.00000E+00	4.12706E+03	3.57544E+03	-4.32661E-06	0.00000E+00	5.10736E-06	0.00000E+00	3.17163E+00	0.00000E+00	2.46843E+01	6.54556E-01	6.47708E+02	2.37823E+01	
190808011200	-2.08369E-02	0.00000E+00	0.00000E+00	5.66855E+02	5.72167E+02	0.00000E+00	4.12706E+03	3.57573E+03	-4.11512E-06	0.00000E+00	5.14600E-06	0.00000E+00	3.13598E+00	0.00000E+00	2.45186E+01	6.50404E-01	6.47914E+02	2.37823E+01	
190808021200	-1.97720E-02	0.00000E+00	0.00000E+00	5.66091E+02	5.72662E+02	0.00000E+00	4.12706E+03	3.57600E+03	-3.90447E-06	0.00000E+00	5.18263E-06	0.00000E+00	3.10326E+00	0.00000E+00	2.43639E+01	6.46577E-01	6.48105E+02	2.37823E+01	
190808031200	-1.86943E-02	0.00000E+00	0.00000E+00	5.65370E+02	5.73135E+02	0.00000E+00	4.12706E+03	3.57625E+03	-3.69166E-06	0.00000E+00	5.21738E-06	0.00000E+00	3.06983E+00	0.00000E+00	2.41954E+01	6.42605E-01	6.48311E+02	2.37823E+01	
190808041200	-1.76039E-02	0.00000E+00	0.00000E+00	5.64687E+02	5.73585E+02	0.00000E+00	4.12706E+03	3.57648E+03	-3.47670E-06	0.00000E+00	5.25034E-06	0.00000E+00	3.03539E+00	0.00000E+00	2.40120E+01	6.38371E-01	6.48533E+02	2.37823E+01	
190808051200	-1.65140E-02	0.00000E+00	0.00000E+00	5.64042E+02	5.74011E+02	0.00000E+00	4.12706E+03	3.57670E+03	-3.26239E-06	0.00000E+00	5.28160E-06	0.00000E+00	3.00214E+00	0.00000E+00	2.38306E+01	6.34153E-01	6.48752E+02	2.37823E+01	
190808061200	-1.54398E-02	0.00000E+00	0.00000E+00	5.63433E+02	5.74415E+02	0.00000E+00	4.12706E+03	3.57690E+03	-3.05179E-06	0.00000E+00	5.31125E-06	0.00000E+00	2.96884E+00	0.00000E+00	2.36426E+01	6.29849E-01	6.48977E+02	2.37823E+01	
190808071200	-1.43989E-02	0.00000E+00	0.00000E+00	5.62858E+02	5.74795E+02	0.00000E+00	4.12706E+03	3.57710E+03	-2.84829E-06	0.00000E+00	5.33933E-06	0.00000E+00	2.93484E+00	0.00000E+00	2.34440E+01	6.25358E-01	6.49214E+02	2.37823E+01	
190808081200	-1.34043E-02	0.00000E+00	0.00000E+00	5.62316E+02	5.75153E+02	0.00000E+00	4.12706E+03	3.57728E+03	-2.65437E-06	0.00000E+00	5.36590E-06	0.00000E+00	2.90045E+00	0.00000E+00	2.32373E+01	6.20721E-01	6.49460E+02	2.37823E+01	
190808091200	-1.24644E-02	0.00000E+00	0.00000E+00	5.61805E+02	5.75487E+02	0.00000E+00	4.12706E+03	3.57746E+03	-2.47162E-06	0.00000E+00	5.39101E-06	0.00000E+00	2.86490E+00	0.00000E+00	2.30174E+01	6.15827E-01	6.49720E+02	2.37823E+01	
190808101200	-1.15931E-02	0.00000E+00	0.00000E+00	5.61329E+02	5.76276E+02	0.00000E+00	4.12776E+03	3.57785E+03	-2.30297E-06	0.00000E+00	5.41457E-06	0.00000E+00	2.84697E+00	0.00000E+00	2.27871E+01	6.10996E-01	6.49974E+02	2.37823E+01	
190808111200	-1.07688E-02	0.00000E+00	0.00000E+00	5.60875E+02	5.76386E+02	0.00000E+00	4.12775E+03	3.57819E+03	-2.14331E-06	0.00000E+00	5.43707E-06	0.00000E+00	2.80760E+00	0.00000E+00	2.25838E+01	6.06229E-01	6.50221E+02	2.37823E+01	
190808121200	-1.00142E-02	0.00000E+00	0.00000E+00	5.60452E+02	5.76587E+02	0.00000E+00	4.12775E+03	3.57841E+03	-1.99783E-06	0.00000E+00	5.45811E-06	0.00000E+00	2.77324E+00	0.00000E+00	2.23816E+01	6.01572E-01	6.50462E+02	2.37823E+01	
190808131200	-9.31953E-03	0.00000E+00	0.00000E+00	5.60057E+02	5.76796E+02	0.00000E+00	4.12775E+03	3.57860E+03	-1.86409E-06	0.00000E+00	5.47790E-06	0.00000E+00	2.74011E+00	0.00000E+00	2.21771E+01	5.96908E-01	6.50704E+02	2.37823E+01	
190808141200	-8.68282E-03	0.00000E+00	0.00000E+00	5.59687E+02	5.76999E+02	0.00000E+00	4.12775E+03	3.57876E+03	-1.74167E-06	0.00000E+00	5.49651E-06	0.00000E+00	2.70753E+00	0.00000E+00	2.19702E+01	5.92214E-01	6.50949E+02	2.37823E+01	
190808151200	-8.09890E-03	0.00000E+00	0.00000E+00	5.59341E+02	5.77190E+02	0.00000E+00	4.12775E+03	3.57892E+03	-1.62955E-06	0.00000E+00	5.51399E-06	0.00000E+00	2.67536E+00	0.00000E+00	2.17616E+01	5.87479E-01	6.51194E+02	2.37823E+01	
190808161200	-7.56521E-03	0.00000E+00	0.00000E+00	5.59018E+02	5.77366E+02	0.00000E+00	4.12775E+03	3.57907E+03	-1.52724E-06	0.00000E+00	5.53042E-06	0.00000E+00	2.64460E+00	0.00000E+00	2.15599E+01	5.82853E-01	6.51431E+02	2.37823E+01	
190808171200	-7.07782E-03	0.00000E+00	0.00000E+00	5.58716E+02	5.77531E+02	0.00000E+00	4.12775E+03	3.57920E+03	-1.43394E-06	0.00000E+00	5.54584E-06	0.00000E+00	2.61497E+00	0.00000E+00	2.13630E+01	5.78327E-01	6.51662E+02	2.37823E+01	
190808181200	-6.63208E-03	0.00000E+00	0.00000E+00	5.58434E+02	5.77683E+02	0.00000E+00	4.12775E+03	3.57933E+03	-1.34870E-06	0.00000E+00	5.56033E-06	0.00000E+00	2.58610E+00	0.00000E+00	2.11688E+01	5.73867E-01	6.51890E+02	2.37823E+01	
190808191200	-6.22555E-03	0.00000E+00	0.00000E+00	5.58171E+02	5.77822E+02	0.00000E+00	4.12775E+03	3.57946E+03	-1.27105E-06	0.00000E+00	5.57394E-06	0.00000E+00	2.55819E+00	0.00000E+00	2.09794E+01	5.69497E-01	6.52112E+02	2.37823E+01	
190808201200	-5.85466E-03	0.00000E+00	0.00000E+00	5.57925E+02	5.77947E+02	0.00000E+00	4.12775E+03	3.57958E+03	-1.20028E-06	0.00000E+00	5.58674E-06	0.00000E+00	2.53038E+00	0.00000E+00	2.07888E+01	5.65134E-01	6.52334E+02	2.37823E+01	
190808211200	-5.51611E-03	0.00000E+00	0.00000E+00	5.57695E+02	5.78059E+02	0.00000E+00	4.12775E+03	3.57970E+03	-1.13574E-06	0.00000E+00	5.59877E-06	0.00000E+00	2.50212E+00	0.00000E+00	2.05927E+01	5.60683E-01	6.52563E+02	2.37823E+01	
190808221200	-5.20677E-03	0.00000E+00	0.00000E+00	5.57480E+02	5.78160E+02	0.00000E+00	4.12775E+03	3.57981E+03	-1.07685E-06	0.00000E+00	5.61011E-06	0.00000E+00	2.47366E+00	0.00000E+00	2.03933E+01	5.56165E-01	6.52795E+02	2.37823E+01	
190808231200	-4.92515E-03	0.00000E+00	0.00000E+00	5.57279E+02	5.78250E+02	0.00000E+00	4.12775E+03	3.57992E+03	-1.02338E-06	0.00000E+00	5.62079E-06	0.00000E+00	2.44639E+00	0.00000E+00	2.02017E+01	5.51747E-01	6.53019E+02	2.37823E+01	
190808241200	-4.66763E-03	0.00000E+00	0.00000E+00	5.57091E+02	5.78330E+02	0.00000E+00	4.12775E+03	3.58003E+03	-9.74595E-07	0.00000E+00	5.63087E-06	0.00000E+00	2.42024E+00	0.00000E+00	2.00171E+01	5.47491E-01	6.53234E+02	2.37823E+01	
190808251200	-4.43460E-03	0.00000E+00	0.00000E+00	5.56917E+02	5.78832E+02	0.00000E+00	4.12836E+03	3.58030E+03	-9.30722E-07	0.00000E+00	5.64034E-06	0.00000E+00	2.40584E+00	0.00000E+00	1.98108E+01	5.43113E-01	6.53460E+02	2.37823E+01	
190808261200	-4.21864E-03	0.00000E+00	0.00000E+00	5.56749E+02	5.78747E+02	0.00000E+00	4.12835E+03	3.58055E+03	-8.89874E-07	0.00000E+00	5.64941E-06	0.00000E+00	2.37350E+00	0.00000E+00	1.96146E+01	5.38584E-01	6.53692E+02	2.37823E+01	
190808271200	-4.02452E-03	0.00000E+00	0.00000E+00	5.56596E+02	5.78882E+02	0.00000E+00	4.12856E+03	3.58078E+03	-8.53595E-07	0.00000E+00	5.65790E-06	0.00000E+00	2.34987E+00	0.00000E+00	1.94257E+01	5.34254E-01	6.53910E+02	2.37823E+01	
190808281200	-3.84493E-03	0.00000E+00	0.00000E+00	5.56447E+02	5.78841E+02	0.00000E+00	4.12856E+03	3.58096E+03	-8.19914E-07	0.00000E+00	5.66606E-06	0.00000E+00	2.32556E+00	0.00000E+00	1.92744E+01	5.30486E-01	6.54088E+02	2.37823E+01	
190808291200	-3.68362E-03	0.00000E+00	0.00000E+00	5.56311E+02	5.82592E+02	1.47656E-05	4.13331E+03	3.58210E+03	-7.90045E-07	0.00000E+00	5.67372E-06	0.00000E+00	2.40624E+00	1.99130E-07	1.90193E+01	5.26946E-01	6.54267E+02	2.37823E+01	
190808301200	-3.53474E-03	0.00000E+00	0.00000E+00	5.56181E+02	5.88101E+02	1.77375E-02	4.14107E+03	3.58446E+03	-7.62343E-07	0.00000E+00	5.68106E-06	0.00000E+00	2.51826E+00	3.35326E-04	1.87016E+01	5.36754E-01	6.54463E+02	2.37823E+01	
190808311200	-3.39904E-03	0.00000E+00	0.00000E+00	5.56056E+02	5.86736E+02	0.00000E+00	4.14175E+03	3.58666E+03	-7.37022E-07	0.00000E+00	5.68811E-06	0.00000E+00	2.44418E+00	0.00000E+00	1.85909E+01	5.34710E-01	6.54649E+02	2.37823E+01	
190809011200	-3.27586E-03	0.00000E+00	0.00000E+00	5.55939E+02	5.85787E+02	0.00000E+00	4.14175E+03	3.58772E+03	-7.14215E-07	0.00000E+00	5.69481E-06	0.00000E+00	2.39131E+00	0.00000E+00	1.84829E+01	5.31232E-01	6.54813E+02	2.37823E+01	
190809021200	-3.16468E-03	0.00000E+00	0.00000E+00	5.55830E+02	5.85700E+02	0.00000E+00	4.14246E+03	3.58862E+03	-6.93788E-07	0.00000E+00	5.70119E-06	0.00000E+00	2.36495E+00	0.00000E+00	1.83587E+01	5.27960E-01	6.54968E+02	2.37823E+01	
190809031200	-3.06119E-03	0.00000E+00	0.00000E+00	5.55723E+02	5.85078E+02	0.00000E+00	4.14245E+03	3.58935E+03	-6.74531E-07	0.00000E+00	5.70739E-06	0.00000E+00	2.32841E+00	0.00000E+00	1.82595E+01	5.24942E-01	6.55106E+02	2.37823E+01	
190809041200	-2.96593E-03	0.00000E+00	0.00000E+00	5.55623E+02	5.84688E+02	0.00000E+00	4.14245E+03	3.58984E+03	-6.56852E-07	0.00000E+00	5.71331E-06	0.00000E+00	2.29987E+00	0.00000E+00	1.81632E+01	5.22159E-01	6.55233E+02	2.37823E+01	
190809051200	-2.87427E-03	0.00000E+00	0.00000E+00	5.55527E+02	5.84391E+02	0.00000E+00	4.14245E+03	3.59023E+03	-6.39628E-07	0.00000E+00	5.71901E-06	0.00000E+00	2.27441E+00	0.00000E+00	1.80635E+01	5.19421E-01	6.55361E+02	2.37823E+01	
190809061200	-2.77941E-03	0.00000E+00	0.00000E+00	5.55436E+02	5.84146E+02	0.00000E+00	4.14245E+03	3.59057E+03	-6.21381E-07	0.00000E+00	5.72452E-06	0.00000E+00	2.25020E+00	0.00000E+00	1.79570E+01	5.16593E-01	6.55495E+02	2.37823E+01	
190809071200	-2.67809E-03	0.00000E+00	0.00000E+00	5.55348E+02	5.83936E+02	0.00000E+00	4.14245E+03	3.59086E+03	-6.01453E-07	0.00000E+00	5.72985E-06	0.00000E+00	2.22724E+00	0.00000E+00	1.78482E+01	5.13750E-01	6.55629E+02	2.37823E+01	
190809081200	-2.56877E-03	0.00000E+00	0.00000E+00	5.55266E+02	5.93564E+02	5.42211E-02	4.15436E+03	3.59317E+03	-5.79641E-07	0.00000E+00	5.73498E-06	0.00000E+00	2.42544E+00	9.93526E-04	1.75037E+01	5.11830E-01	6.55778E+02	2.37823E+01	
190809091200	-2.45135E-03	0.00000E+00	0.00000E+00	5.55185E+02	6.03059E+02	1.25017E-01	4.16695E+03	3.59627E+03	-5.55825E-07	0.00000E+00	5.73998E-06	0.00000E+00	2.54348E+00	2.12840E-03	1.72266E+01	5.05607E-01	6.55942E+02	2.37823E+01	
190809101200	-2.32893E-03	0.00000E+00	0.00000E+00	5.55107E+02	6.04105E+02	1.87933E-03	4.17003E+03	3.59851E+03	-5.30815E-07	0.00000E+00	5.74483E-06	0.00000E+00	2.49288E+00	2.67956E-05	1.71446E+01	5.03243E-01	6.56079E+02	2.37823E+01	
