Date	Nitrogen            g m²      0- 25(NNO3)  A 001  13	Nitrogen            g m²     25- 50(NNO3)  A 001  38	Nitrogen            g m²     50- 75(NNO3)  A 001  63	Nitrogen            g m²     75-100(NNO3)  A 001  88	Nitrogen            g m²    100-150(NNO3)  A 001 125	Nitrogen            g m²    (Nt) Plant-N   A 001    	Cumulated Nitrogen  g m²    Denitrified NO A 001    	Cumulated Nitrogen  g m²    Leached NO3-N  A 001    	Nitrogen            g m²      0- 25(NNH4)  A 001  13	Nitrogen            g m²     25- 50(NNH4)  A 001  38	Nitrogen            g m²     50- 75(NNH4)  A 001  63	Nitrogen            g m²     75-100(NNH4)  A 001  88	Nitrogen            g m²    100-150(NNH4)  A 001 125	Nitrogen            g m²    Harvest residu A 001    	Nitrogen flow       g m²day Deposition (to A 001    	Nitrogen flow       g m²day  75-100        A 001  88	Nitrogen flow       g m²day   0- 25 Man-fa A 001  13	Nitrogen flow       g m²day Harvest export A 001    	Nitrogen flow       g m²day   0- 25 Man-NH A 001  13	Nitrate-N           mg l      0- 25 water  A 001  13	Nitrogen flow       g m²day NO3-N tile dra A 001    	Nitrogen flow       g m²day NO3-N stream Q A 001    	Nitrogen            g m²    Litter tot pro A 001    	Nitrogen            g m²    Faeces tot pro A 001    	Nitrogen            g m²    Humus tot prof A 001    	Nitrogen            g m²    NH4-N tot prof A 001    	Nitrogen            g m²    NO3-N tot prof A 001    	Depth               m       (zr) RootDepth A 001    	Nitrogen flow       g m²day (XNd) PotPlant A 001    	Nitrogen flow       g m²day Act denitrific A 001    	Nitrogen flow       g m²day (XNu) ActPlant A 001    	Water flow          mm day  In drainage ti A 001    	Water flow          mm day  In stream      A 001    	Nitrogen flow       g m²day Litter-NH4     A 001    	Nitrogen flow       g m²day Faeces-NH4     A 001    	Nitrogen flow       g m²day Org-NH4        A 001    	C-N ratio           -         0- 25 Litter A 001  13	C-N ratio           -        25- 50 Litter A 001  38	C-N ratio           -        50- 75 Litter A 001  63	C-N ratio           -        75-100 Litter A 001  88	C-N ratio           -       100-150 Litter A 001 125	C-N ratio           -         0- 25 Faeces A 001  13	Nitrogen            mg l    NO3-N stream   A 001    	Nitrogen            mg l    NO3-N tile dra A 001    	Water flow          mm day  Surface runoff A 001    	Water flow          mm day  Surface runoff A 001    	Water flow          mm day  Percolation    A 001    	
198605071200	5.48787E+00	3.83627E+00	2.33049E+00	1.83809E+00	3.13433E+00	4.55829E+00	5.57755E-03	4.38681E+00	1.43897E+00	1.89139E-01	9.24808E-02	2.88114E-02	0.00000E+00	0.00000E+00	5.47961E-04	2.82970E-02	0.00000E+00	0.00000E+00	0.00000E+00	1.07752E+02	0.00000E+00	4.56032E-02	2.96381E+00	1.96524E+00	8.43674E+02	1.77417E+00	1.68511E+01	-8.08197E-01	2.88299E-01	0.00000E+00	2.88299E-01	0.00000E+00	1.95973E+00	4.61146E-02	7.64694E-03	3.07737E-02	1.05164E+01	1.18550E+01	1.19830E+01	1.15114E+01	1.00000E+01	1.63627E+01	2.32689E+01	0.00000E+00	0.00000E+00	0.00000E+00	1.95973E+00	
198605081200	5.43827E+00	3.73906E+00	2.28051E+00	1.81781E+00	3.11573E+00	4.86403E+00	5.57755E-03	4.42918E+00	1.41420E+00	1.88183E-01	9.21522E-02	2.88519E-02	0.00000E+00	0.00000E+00	5.19103E-03	2.37625E-02	0.00000E+00	0.00000E+00	0.00000E+00	1.07471E+02	0.00000E+00	4.23627E-02	2.90727E+00	1.93695E+00	8.43674E+02	1.74941E+00	1.66271E+01	-8.11475E-01	3.05746E-01	0.00000E+00	3.05746E-01	0.00000E+00	1.81755E+00	4.39806E-02	7.39276E-03	2.98502E-02	1.05090E+01	1.18293E+01	1.19586E+01	1.14972E+01	1.00000E+01	1.63175E+01	2.33063E+01	0.00000E+00	1.88246E-04	0.00000E+00	1.81736E+00	
198605091200	5.35496E+00	3.65074E+00	2.23248E+00	1.79800E+00	3.09651E+00	5.18764E+00	5.57755E-03	4.46845E+00	1.38752E+00	1.86879E-01	9.17271E-02	2.88847E-02	0.00000E+00	0.00000E+00	5.47963E-04	2.00538E-02	0.00000E+00	0.00000E+00	0.00000E+00	1.04263E+02	0.00000E+00	3.92756E-02	2.85336E+00	1.90990E+00	8.43674E+02	1.72338E+00	1.63914E+01	-8.14754E-01	3.23606E-01	0.00000E+00	3.23605E-01	0.00000E+00	1.68292E+00	4.04794E-02	6.88225E-03	2.79045E-02	1.05019E+01	1.18037E+01	1.19341E+01	1.14831E+01	1.00000E+01	1.62742E+01	2.33364E+01	0.00000E+00	3.54954E-04	0.00000E+00	1.68257E+00	
198605101200	5.25168E+00	3.56534E+00	2.18753E+00	1.77925E+00	3.07727E+00	5.52943E+00	5.57755E-03	4.50486E+00	1.35809E+00	1.85169E-01	9.11910E-02	2.89086E-02	0.00000E+00	0.00000E+00	6.42004E-03	1.71669E-02	0.00000E+00	0.00000E+00	0.00000E+00	1.00957E+02	0.00000E+00	3.64047E-02	2.80374E+00	1.88498E+00	8.43673E+02	1.69501E+00	1.61327E+01	-8.18033E-01	3.41791E-01	0.00000E+00	3.41791E-01	0.00000E+00	1.55823E+00	3.66137E-02	6.28757E-03	2.56025E-02	1.04954E+01	1.17788E+01	1.19098E+01	1.14689E+01	1.00000E+01	1.62342E+01	2.33613E+01	0.00000E+00	4.27021E-04	0.00000E+00	1.55781E+00	
198605111200	5.10514E+00	3.49772E+00	2.14554E+00	1.76234E+00	3.05847E+00	5.88963E+00	5.57755E-03	4.53864E+00	1.32686E+00	1.83053E-01	9.05333E-02	2.89221E-02	0.00000E+00	0.00000E+00	1.47475E-03	1.49781E-02	0.00000E+00	0.00000E+00	0.00000E+00	9.45258E+01	0.00000E+00	3.37851E-02	2.75886E+00	1.86243E+00	8.43672E+02	1.66336E+00	1.58611E+01	-8.21312E-01	3.60198E-01	0.00000E+00	3.60198E-01	0.00000E+00	1.44496E+00	3.53736E-02	6.15907E-03	2.51302E-02	1.04895E+01	1.17553E+01	1.18859E+01	1.14548E+01	1.00000E+01	1.61979E+01	2.33797E+01	0.00000E+00	6.04605E-04	0.00000E+00	1.44435E+00	
198605121200	4.96664E+00	3.41202E+00	2.09917E+00	1.74623E+00	3.04046E+00	6.26834E+00	5.57755E-03	4.57007E+00	1.29400E+00	1.80636E-01	8.97567E-02	2.89242E-02	0.00000E+00	0.00000E+00	5.47963E-04	1.34225E-02	0.00000E+00	0.00000E+00	0.00000E+00	9.40461E+01	0.00000E+00	3.14299E-02	2.71552E+00	1.84053E+00	8.43670E+02	1.62937E+00	1.55692E+01	-8.24590E-01	3.78711E-01	0.00000E+00	3.78711E-01	0.00000E+00	1.34304E+00	3.62430E-02	6.41203E-03	2.61913E-02	1.04838E+01	1.17329E+01	1.18628E+01	1.14410E+01	1.00000E+01	1.61626E+01	2.34003E+01	0.00000E+00	4.01825E-04	0.00000E+00	1.34264E+00	
198605131200	4.82491E+00	3.32176E+00	2.05213E+00	1.72969E+00	3.02322E+00	6.66554E+00	5.57755E-03	4.59941E+00	1.25998E+00	1.77940E-01	8.88664E-02	2.89147E-02	0.00000E+00	0.00000E+00	4.88972E-03	1.20949E-02	0.00000E+00	0.00000E+00	0.00000E+00	9.19520E+01	0.00000E+00	2.93368E-02	2.67113E+00	1.81791E+00	8.43669E+02	1.59332E+00	1.52645E+01	-8.27869E-01	3.97199E-01	0.00000E+00	3.97199E-01	0.00000E+00	1.25278E+00	3.71934E-02	6.68068E-03	2.73413E-02	1.04779E+01	1.17109E+01	1.18402E+01	1.14274E+01	1.00000E+01	1.61260E+01	2.34156E+01	0.00000E+00	3.96521E-04	0.00000E+00	1.25238E+00	
198605141200	4.65253E+00	3.23784E+00	2.00598E+00	1.71343E+00	3.00673E+00	7.08105E+00	5.57755E-03	4.62688E+00	1.22291E+00	1.74939E-01	8.78663E-02	2.88935E-02	0.00000E+00	0.00000E+00	7.04746E-04	1.09876E-02	0.00000E+00	0.00000E+00	0.00000E+00	8.75666E+01	0.00000E+00	2.74722E-02	2.62559E+00	1.79455E+00	8.43666E+02	1.55570E+00	1.49517E+01	-8.31148E-01	4.15517E-01	0.00000E+00	4.15517E-01	0.00000E+00	1.17254E+00	3.42676E-02	6.20453E-03	2.55319E-02	1.04718E+01	1.16889E+01	1.18181E+01	1.14140E+01	1.00000E+01	1.60881E+01	2.34276E+01	0.00000E+00	4.69779E-04	0.00000E+00	1.17207E+00	
198605151200	4.39094E+00	3.24096E+00	1.95897E+00	1.69766E+00	2.99116E+00	7.51457E+00	5.57755E-03	4.65253E+00	1.18242E+00	1.71531E-01	8.67469E-02	2.88602E-02	0.00000E+00	0.00000E+00	1.65728E-02	1.00782E-02	0.00000E+00	0.00000E+00	0.00000E+00	7.68452E+01	0.00000E+00	2.56550E-02	2.58364E+00	1.77303E+00	8.43664E+02	1.51461E+00	1.46165E+01	-8.34426E-01	4.33511E-01	0.00000E+00	4.33511E-01	0.00000E+00	1.09418E+00	3.13317E-02	5.72431E-03	2.36611E-02	1.04663E+01	1.16672E+01	1.17961E+01	1.14008E+01	1.00000E+01	1.60530E+01	2.34448E+01	0.00000E+00	1.00473E-03	0.00000E+00	1.09317E+00	
198605161200	4.03662E+00	3.29000E+00	1.92903E+00	1.68267E+00	2.97634E+00	7.96558E+00	5.57755E-03	4.67672E+00	1.13797E+00	1.67937E-01	8.55035E-02	2.88137E-02	0.00000E+00	0.00000E+00	5.47997E-04	9.37263E-03	0.00000E+00	0.00000E+00	0.00000E+00	6.71554E+01	0.00000E+00	2.41889E-02	2.54528E+00	1.75334E+00	8.43661E+02	1.46956E+00	1.42797E+01	-8.37705E-01	4.51013E-01	0.00000E+00	4.51013E-01	0.00000E+00	1.03169E+00	3.08921E-02	5.71651E-03	2.36855E-02	1.04612E+01	1.16466E+01	1.17746E+01	1.13876E+01	1.00000E+01	1.60209E+01	2.34437E+01	0.00000E+00	1.45516E-03	0.00000E+00	1.03024E+00	
198605171200	3.78540E+00	3.22127E+00	1.90448E+00	1.66915E+00	2.96225E+00	8.43343E+00	5.57755E-03	4.69972E+00	1.08824E+00	1.64310E-01	8.41615E-02	2.87537E-02	0.00000E+00	0.00000E+00	5.47967E-04	8.90065E-03	0.00000E+00	0.00000E+00	0.00000E+00	6.60065E+01	0.00000E+00	2.29977E-02	2.50747E+00	1.73381E+00	8.43658E+02	1.42023E+00	1.39147E+01	-8.40984E-01	4.67852E-01	0.00000E+00	4.67852E-01	0.00000E+00	9.80657E-01	3.22306E-02	6.05783E-03	2.51328E-02	1.04561E+01	1.16268E+01	1.17537E+01	1.13747E+01	1.00000E+01	1.59890E+01	2.34490E+01	0.00000E+00	8.83512E-04	0.00000E+00	9.79773E-01	
198605181200	3.57595E+00	3.10396E+00	1.87204E+00	1.65656E+00	2.94909E+00	8.91728E+00	5.57755E-03	4.72152E+00	1.03559E+00	1.60511E-01	8.27412E-02	2.86803E-02	0.00000E+00	0.00000E+00	5.47964E-04	8.64285E-03	0.00000E+00	0.00000E+00	0.00000E+00	6.52463E+01	0.00000E+00	2.17985E-02	2.46804E+00	1.71327E+00	8.43655E+02	1.36546E+00	1.35426E+01	-8.44262E-01	4.83849E-01	0.00000E+00	4.83849E-01	0.00000E+00	9.28853E-01	3.14103E-02	5.96073E-03	2.48401E-02	1.04508E+01	1.16073E+01	1.17332E+01	1.13621E+01	1.00000E+01	1.59552E+01	2.34657E+01	0.00000E+00	5.13573E-04	0.00000E+00	9.28339E-01	
198605191200	3.37833E+00	2.97175E+00	1.83035E+00	1.64385E+00	2.93705E+00	9.41610E+00	5.57755E-03	4.74226E+00	9.82513E-01	1.56401E-01	8.12381E-02	2.85941E-02	0.00000E+00	0.00000E+00	5.47963E-04	8.70007E-03	0.00000E+00	0.00000E+00	0.00000E+00	6.36620E+01	0.00000E+00	2.07416E-02	2.42962E+00	1.69320E+00	8.43651E+02	1.30752E+00	1.31576E+01	-8.47541E-01	4.98826E-01	0.00000E+00	4.98826E-01	0.00000E+00	8.83331E-01	3.20342E-02	6.16793E-03	2.57626E-02	1.04456E+01	1.15876E+01	1.17130E+01	1.13495E+01	1.00000E+01	1.59222E+01	2.34784E+01	0.00000E+00	2.97165E-04	0.00000E+00	8.83034E-01	
198605201200	3.18843E+00	2.83237E+00	1.78060E+00	1.62985E+00	2.92590E+00	9.92871E+00	5.57755E-03	4.76207E+00	9.30951E-01	1.52075E-01	7.96536E-02	2.84950E-02	0.00000E+00	0.00000E+00	5.47962E-04	8.66294E-03	0.00000E+00	0.00000E+00	0.00000E+00	6.22649E+01	0.00000E+00	1.98123E-02	2.39046E+00	1.67258E+00	8.43647E+02	1.24875E+00	1.27613E+01	-8.50820E-01	5.12605E-01	0.00000E+00	5.12605E-01	0.00000E+00	8.43355E-01	3.48017E-02	6.81225E-03	2.85097E-02	1.04403E+01	1.15683E+01	1.16930E+01	1.13371E+01	1.00000E+01	1.58881E+01	2.34894E+01	0.00000E+00	1.70558E-04	0.00000E+00	8.43184E-01	
198605211200	2.99817E+00	2.69083E+00	1.72442E+00	1.61420E+00	2.91536E+00	1.04537E+01	5.57755E-03	4.78105E+00	8.79819E-01	1.47528E-01	7.79945E-02	2.83837E-02	0.00000E+00	0.00000E+00	1.06228E-03	8.44905E-03	0.00000E+00	0.00000E+00	0.00000E+00	6.06437E+01	0.00000E+00	1.89851E-02	2.34792E+00	1.64998E+00	8.43642E+02	1.19117E+00	1.23572E+01	-8.54098E-01	5.25017E-01	0.00000E+00	5.25017E-01	0.00000E+00	8.07812E-01	3.51111E-02	6.95678E-03	2.92550E-02	1.04345E+01	1.15485E+01	1.16731E+01	1.13249E+01	1.00000E+01	1.58505E+01	2.34990E+01	0.00000E+00	1.15188E-04	0.00000E+00	8.07697E-01	
198605221200	2.81770E+00	2.53657E+00	1.65995E+00	1.59571E+00	2.90522E+00	1.09896E+01	5.57755E-03	4.79929E+00	8.33150E-01	1.42083E-01	7.60378E-02	2.82408E-02	0.00000E+00	0.00000E+00	5.47961E-04	8.09244E-03	0.00000E+00	0.00000E+00	0.00000E+00	5.86336E+01	0.00000E+00	1.82367E-02	2.30502E+00	1.62707E+00	8.43636E+02	1.13372E+00	1.19430E+01	-8.57377E-01	5.35901E-01	0.00000E+00	5.35901E-01	0.00000E+00	7.75681E-01	3.49271E-02	7.00706E-03	2.96144E-02	1.04286E+01	1.15281E+01	1.16530E+01	1.13126E+01	1.00000E+01	1.58123E+01	2.35076E+01	0.00000E+00	9.02599E-05	0.00000E+00	7.75590E-01	
198605231200	2.64524E+00	2.37556E+00	1.58772E+00	1.57423E+00	2.89516E+00	1.15347E+01	5.57755E-03	4.81683E+00	7.89707E-01	1.35540E-01	7.37202E-02	2.80599E-02	0.00000E+00	0.00000E+00	6.94829E-03	7.48263E-03	0.00000E+00	0.00000E+00	0.00000E+00	5.46102E+01	0.00000E+00	1.75416E-02	2.26235E+00	1.60419E+00	8.43630E+02	1.07951E+00	1.15152E+01	-8.60656E-01	5.45114E-01	0.00000E+00	5.45113E-01	0.00000E+00	7.46049E-01	3.19936E-02	6.46310E-03	2.75223E-02	1.04227E+01	1.15076E+01	1.16327E+01	1.13003E+01	1.00000E+01	1.57740E+01	2.35096E+01	0.00000E+00	2.84690E-04	0.00000E+00	7.45764E-01	
198605241200	2.44137E+00	2.24530E+00	1.51089E+00	1.55059E+00	2.88516E+00	1.20873E+01	5.57755E-03	4.83365E+00	7.50243E-01	1.27893E-01	7.10504E-02	2.78414E-02	0.00000E+00	0.00000E+00	1.08414E-02	6.81489E-03	0.00000E+00	0.00000E+00	0.00000E+00	4.55655E+01	0.00000E+00	1.68203E-02	2.22326E+00	1.58326E+00	8.43624E+02	1.02703E+00	1.10779E+01	-8.63934E-01	5.52528E-01	0.00000E+00	5.52527E-01	0.00000E+00	7.15486E-01	3.07326E-02	6.28220E-03	2.68809E-02	1.04174E+01	1.14873E+01	1.16124E+01	1.12880E+01	1.00000E+01	1.57388E+01	2.35056E+01	0.00000E+00	9.68477E-04	0.00000E+00	7.14518E-01	
198605251200	2.22803E+00	2.11848E+00	1.43339E+00	1.52530E+00	2.87518E+00	1.26365E+01	5.57755E-03	4.84984E+00	7.14704E-01	1.19883E-01	6.80182E-02	2.75822E-02	0.00000E+00	0.00000E+00	5.74175E-04	6.21654E-03	0.00000E+00	0.00000E+00	0.00000E+00	4.02046E+01	0.00000E+00	1.61919E-02	2.18573E+00	1.56305E+00	8.43618E+02	9.77029E-01	1.06333E+01	-8.67213E-01	5.58041E-01	0.00000E+00	5.49263E-01	0.00000E+00	6.88760E-01	3.10503E-02	6.43162E-03	2.76359E-02	1.04122E+01	1.14680E+01	1.15924E+01	1.12758E+01	1.00000E+01	1.57048E+01	2.35054E+01	0.00000E+00	1.11249E-03	0.00000E+00	6.87648E-01	
198605261200	2.06801E+00	1.96647E+00	1.35170E+00	1.49849E+00	2.86522E+00	1.31638E+01	5.57755E-03	4.86549E+00	6.83384E-01	1.12527E-01	6.46530E-02	2.72821E-02	0.00000E+00	0.00000E+00	5.47965E-04	5.68272E-03	0.00000E+00	0.00000E+00	0.00000E+00	3.88738E+01	0.00000E+00	1.56492E-02	2.14781E+00	1.54251E+00	8.43611E+02	9.30187E-01	1.01804E+01	-8.70492E-01	5.61573E-01	0.00000E+00	5.27228E-01	0.00000E+00	6.65453E-01	3.28084E-02	6.90673E-03	2.97764E-02	1.04069E+01	1.14488E+01	1.15727E+01	1.12636E+01	1.00000E+01	1.56700E+01	2.35130E+01	0.00000E+00	6.75771E-04	0.00000E+00	6.64778E-01	
198605271200	1.93936E+00	1.81013E+00	1.26344E+00	1.47035E+00	2.85524E+00	1.36694E+01	5.57755E-03	4.88056E+00	6.54715E-01	1.05828E-01	6.10467E-02	2.69480E-02	0.00000E+00	0.00000E+00	5.47963E-04	5.09581E-03	0.00000E+00	0.00000E+00	0.00000E+00	3.82020E+01	0.00000E+00	1.50728E-02	2.10777E+00	1.52061E+00	8.43604E+02	8.87845E-01	9.74989E+00	-8.73771E-01	5.63073E-01	0.00000E+00	5.05610E-01	0.00000E+00	6.40578E-01	3.25214E-02	6.92003E-03	3.00278E-02	1.04013E+01	1.14295E+01	1.15532E+01	1.12516E+01	1.00000E+01	1.56328E+01	2.35263E+01	0.00000E+00	3.92051E-04	0.00000E+00	6.40186E-01	
198605281200	1.82793E+00	1.66109E+00	1.16934E+00	1.44086E+00	2.84532E+00	1.41542E+01	5.57755E-03	4.89509E+00	6.28259E-01	9.96362E-02	5.72444E-02	2.65854E-02	0.00000E+00	0.00000E+00	5.47962E-04	4.60533E-03	0.00000E+00	0.00000E+00	0.00000E+00	3.76570E+01	0.00000E+00	1.45246E-02	2.06808E+00	1.49882E+00	8.43596E+02	8.48538E-01	9.33853E+00	-8.77049E-01	5.62519E-01	0.00000E+00	4.84810E-01	0.00000E+00	6.17054E-01	3.15507E-02	6.79025E-03	2.96515E-02	1.03957E+01	1.14098E+01	1.15336E+01	1.12396E+01	1.00000E+01	1.55955E+01	2.35347E+01	0.00000E+00	2.26071E-04	0.00000E+00	6.16828E-01	
198605291200	1.72546E+00	1.52243E+00	1.07440E+00	1.39040E+00	2.83540E+00	1.46366E+01	5.57755E-03	4.90909E+00	6.02670E-01	9.39220E-02	5.34001E-02	2.58338E-02	0.00000E+00	0.00000E+00	5.47962E-04	4.07915E-03	0.00000E+00	0.00000E+00	0.00000E+00	3.72489E+01	0.00000E+00	1.40005E-02	2.02959E+00	1.47761E+00	8.43588E+02	8.11725E-01	8.94455E+00	-8.80328E-01	5.59920E-01	0.00000E+00	4.82388E-01	0.00000E+00	5.94644E-01	2.92408E-02	6.33869E-03	2.79019E-02	1.03903E+01	1.13904E+01	1.15140E+01	1.12277E+01	1.00000E+01	1.55591E+01	2.35404E+01	0.00000E+00	1.28963E-04	0.00000E+00	5.94515E-01	
198605301200	1.62979E+00	1.39488E+00	9.86695E-01	1.33545E+00	2.82545E+00	1.50938E+01	5.57755E-03	4.92259E+00	5.78565E-01	8.85644E-02	4.98524E-02	2.49935E-02	0.00000E+00	0.00000E+00	5.47961E-04	3.54482E-03	0.00000E+00	0.00000E+00	0.00000E+00	3.66895E+01	0.00000E+00	1.34973E-02	1.99391E+00	1.45794E+00	8.43579E+02	7.75826E-01	8.54809E+00	-8.83607E-01	5.55313E-01	0.00000E+00	4.57205E-01	0.00000E+00	5.73181E-01	2.76313E-02	6.05111E-03	2.68010E-02	1.03853E+01	1.13713E+01	1.14946E+01	1.12159E+01	1.00000E+01	1.55253E+01	2.35439E+01	0.00000E+00	7.21478E-05	0.00000E+00	5.73108E-01	
198605311200	1.54179E+00	1.27797E+00	9.05976E-01	1.27669E+00	2.81541E+00	1.55273E+01	5.57755E-03	4.93560E+00	5.57307E-01	8.36047E-02	4.65751E-02	2.40745E-02	0.00000E+00	0.00000E+00	5.47961E-04	2.97675E-03	0.00000E+00	0.00000E+00	0.00000E+00	3.62235E+01	0.00000E+00	1.30109E-02	1.96021E+00	1.43930E+00	8.43571E+02	7.41975E-01	8.17227E+00	-8.86885E-01	5.48764E-01	0.00000E+00	4.33553E-01	0.00000E+00	5.52448E-01	2.76906E-02	6.14201E-03	2.73370E-02	1.03806E+01	1.13532E+01	1.14756E+01	1.12041E+01	1.00000E+01	1.54931E+01	2.35472E+01	0.00000E+00	0.00000E+00	0.00000E+00	5.52448E-01	
198606011200	1.45964E+00	1.17100E+00	8.31873E-01	1.21494E+00	2.80533E+00	1.59388E+01	5.57755E-03	4.94814E+00	5.37894E-01	7.90263E-02	4.35506E-02	2.30884E-02	0.00000E+00	0.00000E+00	5.47961E-04	2.46058E-03	0.00000E+00	0.00000E+00	0.00000E+00	3.56549E+01	0.00000E+00	1.25405E-02	1.92644E+00	1.42049E+00	8.43563E+02	7.11561E-01	7.81783E+00	-8.90164E-01	5.40367E-01	0.00000E+00	4.11500E-01	0.00000E+00	5.32482E-01	2.71331E-02	6.08179E-03	2.72343E-02	1.03758E+01	1.13354E+01	1.14569E+01	1.11925E+01	1.00000E+01	1.54604E+01	2.35467E+01	0.00000E+00	0.00000E+00	0.00000E+00	5.32482E-01	
198606021200	1.38606E+00	1.07357E+00	7.63912E-01	1.15092E+00	2.79526E+00	1.63296E+01	5.57755E-03	4.96022E+00	5.21264E-01	7.48308E-02	4.07625E-02	2.20466E-02	0.00000E+00	0.00000E+00	2.73422E-03	2.01705E-03	0.00000E+00	0.00000E+00	0.00000E+00	3.42808E+01	0.00000E+00	1.20881E-02	1.89335E+00	1.40198E+00	8.43554E+02	6.83560E-01	7.48279E+00	-8.93443E-01	5.30236E-01	0.00000E+00	3.90784E-01	0.00000E+00	5.13400E-01	2.77518E-02	6.30099E-03	2.83628E-02	1.03711E+01	1.13179E+01	1.14386E+01	1.11810E+01	1.00000E+01	1.54282E+01	2.35406E+01	0.00000E+00	1.04276E-04	0.00000E+00	5.13296E-01	
198606031200	1.31934E+00	9.86764E-01	7.01684E-01	1.08541E+00	2.78524E+00	1.67012E+01	5.57755E-03	4.97188E+00	5.06803E-01	7.10119E-02	3.81994E-02	2.09618E-02	0.00000E+00	0.00000E+00	6.15239E-03	1.63187E-03	0.00000E+00	0.00000E+00	0.00000E+00	3.09612E+01	0.00000E+00	1.16545E-02	1.85953E+00	1.38292E+00	8.43544E+02	6.58904E-01	7.16973E+00	-8.96721E-01	5.18510E-01	0.00000E+00	3.71561E-01	0.00000E+00	4.95299E-01	2.81246E-02	6.45993E-03	2.92596E-02	1.03663E+01	1.13002E+01	1.14206E+01	1.11697E+01	1.00000E+01	1.53948E+01	2.35255E+01	0.00000E+00	3.87385E-04	0.00000E+00	4.94912E-01	
198606041200	1.24723E+00	9.20821E-01	6.45705E-01	1.01925E+00	2.77536E+00	1.70549E+01	5.57755E-03	4.98308E+00	4.90978E-01	6.74162E-02	3.58370E-02	1.98469E-02	0.00000E+00	0.00000E+00	1.40371E-02	1.31755E-03	0.00000E+00	0.00000E+00	0.00000E+00	2.49438E+01	0.00000E+00	1.12023E-02	1.82525E+00	1.36350E+00	8.43534E+02	6.36976E-01	6.87844E+00	-9.00000E-01	5.05341E-01	0.00000E+00	3.53722E-01	0.00000E+00	4.76675E-01	2.53293E-02	5.85039E-03	2.67362E-02	1.03613E+01	1.12824E+01	1.14025E+01	1.11585E+01	1.00000E+01	1.53607E+01	2.34960E+01	0.00000E+00	1.15170E-03	0.00000E+00	4.75523E-01	
198606051200	1.15205E+00	8.77553E-01	5.94398E-01	9.34578E-01	2.76560E+00	1.74107E+01	5.57755E-03	4.99389E+00	4.75903E-01	6.40354E-02	3.36501E-02	1.83586E-02	0.00000E+00	0.00000E+00	3.95180E-03	1.05344E-03	0.00000E+00	0.00000E+00	0.00000E+00	2.09953E+01	0.00000E+00	1.08097E-02	1.79439E+00	1.34603E+00	8.43525E+02	6.14078E-01	6.60836E+00	-9.00000E-01	4.90895E-01	0.00000E+00	3.55767E-01	0.00000E+00	4.60493E-01	2.44160E-02	5.69741E-03	2.61996E-02	1.03569E+01	1.12653E+01	1.13846E+01	1.11474E+01	1.00000E+01	1.53298E+01	2.34691E+01	0.00000E+00	1.59696E-03	0.00000E+00	4.58896E-01	
198606061200	1.06716E+00	8.38538E-01	5.48164E-01	8.57107E-01	2.75594E+00	1.77427E+01	5.57755E-03	5.00436E+00	4.62076E-01	6.08938E-02	3.16258E-02	1.69887E-02	0.00000E+00	0.00000E+00	7.82884E-03	8.08845E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.90399E+01	0.00000E+00	1.04702E-02	1.76464E+00	1.32911E+00	8.43515E+02	5.91947E-01	6.32418E+00	-9.00000E-01	4.75347E-01	0.00000E+00	3.32042E-01	0.00000E+00	4.46231E-01	2.44998E-02	5.78698E-03	2.67544E-02	1.03526E+01	1.12489E+01	1.13671E+01	1.11364E+01	1.00000E+01	1.52999E+01	2.34584E+01	0.00000E+00	1.50154E-03	0.00000E+00	4.44730E-01	
198606071200	9.84593E-01	8.01944E-01	5.06949E-01	7.86478E-01	2.74639E+00	1.80533E+01	5.57755E-03	5.01446E+00	4.49553E-01	5.80050E-02	2.97558E-02	1.57278E-02	0.00000E+00	0.00000E+00	3.53286E-03	5.52539E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.73619E+01	0.00000E+00	1.01068E-02	1.73480E+00	1.31202E+00	8.43505E+02	5.71585E-01	6.06691E+00	-9.00000E-01	4.58874E-01	0.00000E+00	3.10604E-01	0.00000E+00	4.30834E-01	2.47124E-02	5.90515E-03	2.74621E-02	1.03483E+01	1.12329E+01	1.13500E+01	1.11255E+01	1.00000E+01	1.52695E+01	2.34533E+01	0.00000E+00	1.48756E-03	0.00000E+00	4.29346E-01	
198606081200	9.18294E-01	7.54142E-01	4.70118E-01	7.21883E-01	2.73701E+00	1.83439E+01	5.57755E-03	5.02422E+00	4.37215E-01	5.53433E-02	2.80313E-02	1.45674E-02	0.00000E+00	0.00000E+00	5.47968E-04	3.81756E-04	0.00000E+00	0.00000E+00	0.00000E+00	1.67239E+01	0.00000E+00	9.75837E-03	1.70470E+00	1.29468E+00	8.43494E+02	5.53041E-01	5.82635E+00	-9.00000E-01	4.41656E-01	0.00000E+00	2.90640E-01	0.00000E+00	4.15666E-01	2.40724E-02	5.80340E-03	2.71863E-02	1.03439E+01	1.12169E+01	1.13332E+01	1.11148E+01	1.00000E+01	1.52385E+01	2.34708E+01	0.00000E+00	1.05798E-03	0.00000E+00	4.14608E-01	
